Flow id,Src IP,Dst IP,Dst port,Protocol,Application protocol,Duration,Received bytes,Received packets,Transmitted bytes,Transmitted packets,Total bytes,Total packets,label,family
-2994803810535374466,10.0.2.15,8.8.8.8,53,udp,dns,51,96,1,80,1,176,2,normal,-
-3326937682611505180,10.0.2.15,8.8.8.8,53,udp,dns,70,189,1,85,1,274,2,normal,-
6314049706591454001,10.0.2.15,8.8.8.8,53,udp,dns,66,145,1,89,1,234,2,normal,-
9112881736637822745,10.0.2.15,8.8.8.8,53,udp,dns,74,163,1,92,1,255,2,normal,-
2829670263593733441,10.0.2.15,8.8.8.8,53,udp,dns,54,210,1,91,1,301,2,normal,-
6886670150008913711,10.0.2.15,8.8.8.8,53,udp,dns,147,143,1,86,1,229,2,normal,-
2920124334184740543,10.0.2.15,8.8.8.8,53,udp,dns,156,115,1,87,1,202,2,normal,-
4064881551237321499,10.0.2.15,8.8.8.8,53,udp,dns,44,112,1,80,1,192,2,normal,-
8553113109912285561,10.0.2.15,142.251.37.99,443,tcp,-,43,60,1,128,2,188,3,normal,-
8420332296665249125,10.0.2.15,8.8.8.8,53,udp,dns,55,250,1,86,1,336,2,normal,-
7180343190053492105,10.0.2.15,95.100.146.66,80,tcp,http,36660,1362,8,929,9,2291,17,normal,-
3130343157409943490,10.0.2.15,104.19.154.83,443,udp,-,258,7814,14,2506,7,10320,21,normal,-
2395733563898651978,10.0.2.15,8.8.8.8,53,udp,dns,65,110,1,78,1,188,2,normal,-
5806873354634388496,10.0.2.15,142.251.37.104,443,udp,-,2189,159986,123,4775,40,164761,163,normal,-
-3063062515112447910,10.0.2.15,8.8.8.8,53,udp,dns,75,164,1,100,1,264,2,normal,-
2641844865145480439,10.0.2.15,216.239.34.36,443,udp,-,10058,8260,17,3550,15,11810,32,normal,-
3653366150137783441,10.0.2.15,95.100.146.41,80,tcp,http,190301,10042,35,5771,36,15813,71,normal,-
3443011424421925420,10.0.2.15,8.8.8.8,53,udp,dns,435,279,1,87,1,366,2,normal,-
-9169029646291300765,10.0.2.15,8.8.8.8,53,udp,dns,51,312,1,88,1,400,2,normal,-
9182240863055601638,10.0.2.15,8.8.8.8,53,udp,dns,49,117,1,101,1,218,2,normal,-
-615312077166518177,10.0.2.15,8.8.8.8,53,udp,dns,45,146,1,93,1,239,2,normal,-
1172103168580771029,10.0.2.15,216.239.34.36,443,udp,-,216,7433,9,2359,10,9792,19,normal,-
-5084467600132285000,10.0.2.15,8.8.8.8,53,udp,dns,55,202,1,86,1,288,2,normal,-
6449574259258508894,10.0.2.15,31.30.189.145,443,tcp,tls,503,4056,11,1460,12,5516,23,normal,-
-423006401739641616,10.0.2.15,34.120.15.67,443,udp,-,11321,7009,16,6054,18,13063,34,normal,-
4511610787781440057,10.0.2.15,8.8.8.8,53,udp,dns,52,173,1,92,1,265,2,normal,-
-6309624038989685868,10.0.2.15,8.8.8.8,53,udp,dns,51,282,1,85,1,367,2,normal,-
-1759268227298073434,10.0.2.15,8.8.8.8,53,udp,dns,73,115,1,99,1,214,2,normal,-
3414490674026152382,10.0.2.15,8.8.8.8,53,udp,dns,51,224,1,94,1,318,2,normal,-
8159051362905500224,10.0.2.15,142.251.36.78,443,udp,-,387,11210,13,2783,14,13993,27,normal,-
2466388704478335199,10.0.2.15,8.8.8.8,53,udp,dns,69,154,1,90,1,244,2,normal,-
-8227907791408128177,10.0.2.15,8.8.8.8,53,udp,dns,65,162,1,103,1,265,2,normal,-
-6576223366518930568,10.0.2.15,8.8.8.8,53,udp,dns,55,141,1,85,1,226,2,normal,-
-8137645068178175520,10.0.2.15,13.107.21.200,443,tcp,-,90,60,1,128,2,188,3,normal,-
1998916870806657882,10.0.2.15,8.8.8.8,53,udp,dns,128,149,1,92,1,241,2,normal,-
7966306868044300273,10.0.2.15,31.30.189.145,443,udp,-,4595,1520334,1280,44226,271,1564560,1551,normal,-
-4783830820973829411,10.0.2.15,8.8.8.8,53,udp,dns,59,144,1,87,1,231,2,normal,-
3062048338175115586,10.0.2.15,8.8.8.8,53,udp,dns,134,138,1,83,1,221,2,normal,-
-3401441577639575600,10.0.2.15,8.8.8.8,53,udp,dns,61,163,1,105,1,268,2,normal,-
4106573987216245122,10.0.2.15,8.8.8.8,53,udp,dns,54,185,1,84,1,269,2,normal,-
7711130470409821889,10.0.2.15,8.8.8.8,53,udp,dns,80091,341,2,191,2,532,4,normal,-
2998080006148319177,10.0.2.15,8.8.8.8,53,udp,dns,39,116,1,84,1,200,2,normal,-
184000721676038366,10.0.2.15,8.8.8.8,53,udp,dns,67,192,1,80,1,272,2,normal,-
56585541050761362,10.0.2.15,8.8.8.8,53,udp,dns,42,169,1,88,1,257,2,normal,-
4209645346362311417,10.0.2.15,8.8.8.8,53,udp,dns,42,148,1,92,1,240,2,normal,-
5159009230722056854,10.0.2.15,8.8.8.8,53,udp,dns,82,268,1,100,1,368,2,normal,-
-3697258416206678059,10.0.2.15,142.251.36.78,443,udp,-,283,9728,11,2359,10,12087,21,normal,-
-2081038646626545553,10.0.2.15,8.8.8.8,53,udp,dns,67,96,1,80,1,176,2,normal,-
6915803055816241487,10.0.2.15,8.8.8.8,53,udp,dns,69,232,1,95,1,327,2,normal,-
8007781704056447759,10.0.2.15,142.250.27.156,443,udp,-,1895,2848,8,2127,5,4975,13,normal,-
-948307316507893494,10.0.2.15,8.8.8.8,53,udp,dns,57,113,1,97,1,210,2,normal,-
-3232001189920387596,10.0.2.15,8.8.8.8,53,udp,dns,100,145,1,117,1,262,2,normal,-
-8307068188617339413,10.0.2.15,8.8.8.8,53,udp,dns,58,178,1,97,1,275,2,normal,-
-1272644373045543568,10.0.2.15,8.8.8.8,53,udp,dns,70,165,1,84,1,249,2,normal,-
3988824862908819847,10.0.2.15,8.8.8.8,53,udp,dns,79,102,1,86,1,188,2,normal,-
-5022857407317816342,10.0.2.15,8.8.8.8,53,udp,dns,72,95,1,79,1,174,2,normal,-
1266797108719385928,10.0.2.15,8.8.8.8,53,udp,dns,43,164,1,100,1,264,2,normal,-
1021083377719415461,10.0.2.15,8.8.8.8,53,udp,dns,54,151,1,87,1,238,2,normal,-
-6858443566330443188,10.0.2.15,142.251.36.67,80,tcp,http,115739,1656,16,1365,17,3021,33,normal,-
458545834540099417,10.0.2.15,8.8.8.8,53,udp,dns,74,99,1,83,1,182,2,normal,-
-3692057490511108648,10.0.2.15,142.250.27.155,443,udp,-,178,2290,4,1628,3,3918,7,normal,-
5962237132255239098,10.0.2.15,8.8.8.8,53,udp,dns,66,119,1,91,1,210,2,normal,-
7171576911393638361,10.0.2.15,194.228.230.20,443,udp,-,4549,7721,13,2566,9,10287,22,normal,-
2077871799246377298,10.0.2.15,8.8.8.8,53,udp,dns,56,159,1,81,1,240,2,normal,-
-4975906422991789762,10.0.2.15,8.8.8.8,53,udp,dns,71,174,1,90,1,264,2,normal,-
4415671096636309964,10.0.2.15,8.8.8.8,53,udp,dns,178,178,1,97,1,275,2,normal,-
-8467258673345828082,10.0.2.15,8.8.8.8,53,udp,dns,298,282,1,125,1,407,2,normal,-
-514970157852120006,10.0.2.15,8.8.8.8,53,udp,dns,61,153,1,89,1,242,2,normal,-
-6629179318507545710,10.0.2.15,8.8.8.8,53,udp,dns,92,117,1,101,1,218,2,normal,-
-8725102594684654599,10.0.2.15,8.8.8.8,53,udp,dns,55,117,1,85,1,202,2,normal,-
6493538240529869077,10.0.2.15,8.8.8.8,53,udp,dns,67,100,1,84,1,184,2,normal,-
-9203963219204672851,10.0.2.15,8.8.8.8,53,udp,dns,68,230,1,90,1,320,2,normal,-
5441666347193231165,10.0.2.15,8.8.8.8,53,udp,dns,186,116,1,88,1,204,2,normal,-
-9111205339350936665,10.0.2.15,8.8.8.8,53,udp,dns,73,156,1,95,1,251,2,normal,-
6235094778151734585,10.0.2.15,8.8.8.8,53,udp,dns,67,108,1,80,1,188,2,normal,-
-5911417382482189943,10.0.2.15,8.8.8.8,53,udp,dns,59,136,1,89,1,225,2,normal,-
8147522532703924043,10.0.2.15,8.8.8.8,53,udp,dns,70,176,1,115,1,291,2,normal,-
2763802947931860050,10.0.2.15,8.8.8.8,53,udp,dns,60,323,1,88,1,411,2,normal,-
-8070815099971146253,10.0.2.15,142.251.36.78,443,udp,-,336,9734,11,2447,11,12181,22,normal,-
1223142883634512253,10.0.2.15,8.8.8.8,53,udp,dns,55,148,1,92,1,240,2,normal,-
-3259216049705963365,10.0.2.15,8.8.8.8,53,udp,dns,95,127,1,99,1,226,2,normal,-
6923574761070027504,10.0.2.15,8.8.8.8,53,udp,dns,131,149,1,93,1,242,2,normal,-
6798458421033371590,10.0.2.15,8.8.8.8,53,udp,dns,94,124,1,96,1,220,2,normal,-
7319697600503580166,10.0.2.15,8.8.8.8,53,udp,dns,186,182,1,124,1,306,2,normal,-
8205022544050575169,10.0.2.15,8.8.8.8,53,udp,dns,61,119,1,91,1,210,2,normal,-
-4153563169367697149,10.0.2.15,8.8.8.8,53,udp,dns,56,206,1,91,1,297,2,normal,-
995167960529608699,10.0.2.15,8.8.8.8,53,udp,dns,53,98,1,82,1,180,2,normal,-
-1096325036026275636,10.0.2.15,8.8.8.8,53,udp,dns,61,123,1,95,1,218,2,normal,-
3005115618975510007,10.0.2.15,8.8.8.8,53,udp,dns,74,108,1,92,1,200,2,normal,-
6436867347556200126,10.0.2.15,8.8.8.8,53,udp,dns,97,150,1,86,1,236,2,normal,-
-7572373313799615101,10.0.2.15,8.8.8.8,53,udp,dns,66,127,1,95,1,222,2,normal,-
-7672130279507311238,10.0.2.15,8.8.8.8,53,udp,dns,108420,298,2,170,2,468,4,normal,-
4458542056866623359,10.0.2.15,8.8.8.8,53,udp,dns,148,112,1,80,1,192,2,normal,-
-344669571080634967,10.0.2.15,8.8.8.8,53,udp,dns,64,134,1,78,1,212,2,normal,-
9193614730368239908,10.0.2.15,8.8.8.8,53,udp,dns,35,117,1,101,1,218,2,normal,-
-451642277594571866,10.0.2.15,8.8.8.8,53,udp,dns,64,207,1,114,1,321,2,normal,-
5622242807059903830,10.0.2.15,8.8.8.8,53,udp,dns,107,207,1,114,1,321,2,normal,-
7962387565014586717,10.0.2.15,142.251.36.132,443,udp,-,175,2290,4,1629,3,3919,7,normal,-
4343448239220492846,10.0.2.15,8.8.8.8,53,udp,dns,42,210,1,79,1,289,2,normal,-
4892981728883260377,10.0.2.15,8.8.8.8,53,udp,dns,44,148,1,92,1,240,2,normal,-
5705658235596361718,10.0.2.15,8.8.8.8,53,udp,dns,53,141,1,82,1,223,2,normal,-
-7759081025789532997,10.0.2.15,142.251.36.72,443,udp,-,446,174990,132,5434,48,180424,180,normal,-
6180907540034457190,10.0.2.15,142.251.36.110,443,udp,-,594,9821,12,2530,12,12351,24,normal,-
-137739618693631136,10.0.2.15,8.8.8.8,53,udp,dns,435,205,1,87,1,292,2,normal,-
-5710615576805899125,10.0.2.15,142.251.36.150,443,udp,-,182,7452,8,2067,8,9519,16,normal,-
1509102729741459706,10.0.2.15,8.8.8.8,53,udp,dns,117,146,1,81,1,227,2,normal,-
-8155832980481436257,10.0.2.15,8.8.8.8,53,udp,dns,83,191,1,95,1,286,2,normal,-
-575009604603096383,10.0.2.15,8.8.8.8,53,udp,dns,59,181,1,79,1,260,2,normal,-
-1903503426272806126,10.0.2.15,8.8.8.8,53,udp,dns,54,169,1,89,1,258,2,normal,-
-5599019634946510040,10.0.2.15,8.8.8.8,53,udp,dns,49,124,1,89,1,213,2,normal,-
674822258635555003,10.0.2.15,8.8.8.8,53,udp,dns,60,100,1,84,1,184,2,normal,-
2214925356764845302,10.0.2.15,8.8.8.8,53,udp,dns,92,129,1,84,1,213,2,normal,-
-1003066611474238700,10.0.2.15,8.8.8.8,53,udp,dns,74,111,1,83,1,194,2,normal,-
3317689615615777686,10.0.2.15,8.8.8.8,53,udp,dns,62,148,1,92,1,240,2,normal,-
-577047645662017112,10.0.2.15,8.8.8.8,53,udp,dns,64,174,1,93,1,267,2,normal,-
-8339102353206546167,10.0.2.15,8.8.8.8,53,udp,dns,122,232,1,92,1,324,2,normal,-
-4056198760788148633,10.0.2.15,8.8.8.8,53,udp,dns,55,226,1,89,1,315,2,normal,-
-7857876618268970053,10.0.2.15,8.8.8.8,53,udp,dns,49,152,1,101,1,253,2,normal,-
5379900659064599173,10.0.2.15,8.8.8.8,53,udp,dns,87,190,1,84,1,274,2,normal,-
-2915813614532731408,10.0.2.15,8.8.8.8,53,udp,dns,104,143,1,87,1,230,2,normal,-
6057210151919587561,10.0.2.15,8.8.8.8,53,udp,dns,49,307,1,101,1,408,2,normal,-
3171302082301305787,10.0.2.15,8.8.8.8,53,udp,dns,72,100,1,84,1,184,2,normal,-
-7457807168996531301,10.0.2.15,8.8.8.8,53,udp,dns,59,212,1,86,1,298,2,normal,-
2419312445313659203,10.0.2.15,8.8.8.8,53,udp,dns,43,143,1,75,1,218,2,normal,-
-6357675445156417897,10.0.2.15,8.8.8.8,53,udp,dns,64,148,1,92,1,240,2,normal,-
-3971409328975576826,10.0.2.15,92.88.3.20,443,udp,-,152,5252,8,1909,6,7161,14,normal,-
-5992617671208035554,10.0.2.15,8.8.8.8,53,udp,dns,51,135,1,87,1,222,2,normal,-
-6264890363497829007,10.0.2.15,8.8.8.8,53,udp,dns,53,114,1,86,1,200,2,normal,-
-6682632722863693647,10.0.2.15,8.8.8.8,53,udp,dns,44,207,1,114,1,321,2,normal,-
6943250483166324522,10.0.2.15,52.94.236.248,80,tcp,http,31815,765,7,818,8,1583,15,normal,-
-4300164646972935271,10.0.2.15,8.8.8.8,53,udp,dns,101,163,1,102,1,265,2,normal,-
-6239474490195713121,10.0.2.15,8.8.8.8,53,udp,dns,77,130,1,91,1,221,2,normal,-
3218399944903509997,10.0.2.15,8.8.8.8,53,udp,dns,67,207,1,114,1,321,2,normal,-
-7270936848926175756,10.0.2.15,142.251.37.110,443,udp,-,391,9736,11,2278,9,12014,20,normal,-
-5788604851708263113,10.0.2.15,8.8.8.8,53,udp,dns,53,137,1,107,1,244,2,normal,-
281902201927118511,10.0.2.15,8.8.8.8,53,udp,dns,54,116,1,88,1,204,2,normal,-
-1767712213380350045,10.0.2.15,104.18.32.68,80,tcp,http,63178,1464,11,1100,12,2564,23,normal,-
3267637013929199603,10.0.2.15,8.8.8.8,53,udp,dns,77,110,1,82,1,192,2,normal,-
5650105089819957979,10.0.2.15,8.8.8.8,53,udp,dns,66,97,1,81,1,178,2,normal,-
-7280098791868972053,10.0.2.15,8.8.8.8,53,udp,dns,59,108,1,92,1,200,2,normal,-
-8897081249595220286,10.0.2.15,8.8.8.8,53,udp,dns,132,178,1,97,1,275,2,normal,-
8350110634769278061,10.0.2.15,8.8.8.8,53,udp,dns,48,216,1,88,1,304,2,normal,-
-5096971108950532763,10.0.2.15,8.8.8.8,53,udp,dns,53,208,1,85,1,293,2,normal,-
-3851861645694663218,10.0.2.15,8.8.8.8,53,udp,dns,46,176,1,98,1,274,2,normal,-
-6943850796347152080,10.0.2.15,8.8.8.8,53,udp,dns,73,148,1,92,1,240,2,normal,-
-3324284467470368499,10.0.2.15,8.8.8.8,53,udp,dns,53,196,1,91,1,287,2,normal,-
-3343993390205966606,10.0.2.15,8.8.8.8,53,udp,dns,46,157,1,103,1,260,2,normal,-
-8557065320962356804,10.0.2.15,8.8.8.8,53,udp,dns,52,150,1,89,1,239,2,normal,-
5552093258265931083,10.0.2.15,8.8.8.8,53,udp,dns,58,140,1,84,1,224,2,normal,-
-788152099342328467,10.0.2.15,8.8.8.8,53,udp,dns,73,187,1,100,1,287,2,normal,-
3943742904263807102,10.0.2.15,34.120.202.204,443,udp,-,2698,11089,74,49614,79,60703,153,normal,-
1130922075452307696,10.0.2.15,8.8.8.8,53,udp,dns,58,102,1,86,1,188,2,normal,-
-684995499178010044,10.0.2.15,8.8.8.8,53,udp,dns,89,350,1,83,1,433,2,normal,-
1637400881069509527,10.0.2.15,8.8.8.8,53,udp,dns,105466,278,2,169,2,447,4,normal,-
-6682187553217936783,10.0.2.15,142.251.37.110,443,udp,-,321,7326,8,1980,7,9306,15,normal,-
3552282830007772108,10.0.2.15,8.8.8.8,53,udp,dns,279,137,1,81,1,218,2,normal,-
6804045143848649677,10.0.2.15,8.8.8.8,53,udp,dns,51,112,1,96,1,208,2,normal,-
855520510186048168,10.0.2.15,157.240.30.35,443,udp,-,106,2294,7,1679,4,3973,11,normal,-
2210524296808524792,10.0.2.15,8.8.8.8,53,udp,dns,53,180,1,99,1,279,2,normal,-
-8346900336957974375,10.0.2.15,8.8.8.8,53,udp,dns,65,198,1,86,1,284,2,normal,-
-7520043595511667892,10.0.2.15,142.251.36.130,443,udp,-,4938,2435,6,2380,6,4815,12,normal,-
-4914490140741565367,10.0.2.15,8.8.8.8,53,udp,dns,69,208,1,95,1,303,2,normal,-
6776507156682308502,10.0.2.15,8.8.8.8,53,udp,dns,64,167,1,86,1,253,2,normal,-
855673040640612156,10.0.2.15,8.8.8.8,53,udp,dns,63,282,1,84,1,366,2,normal,-
5919125025929306776,10.0.2.15,8.8.8.8,53,udp,dns,51,152,1,96,1,248,2,normal,-
6211670914431082669,10.0.2.15,8.8.8.8,53,udp,dns,51,161,1,97,1,258,2,normal,-
-4112596102507187272,10.0.2.15,31.30.189.145,443,udp,-,1762,449143,408,35506,156,484649,564,normal,-
-5766391761131263397,10.0.2.15,8.8.8.8,53,udp,dns,68,143,1,86,1,229,2,normal,-
245584635992864833,10.0.2.15,8.8.8.8,53,udp,dns,63,166,1,96,1,262,2,normal,-
6738067476883829535,10.0.2.15,8.8.8.8,53,udp,dns,310,206,1,83,1,289,2,normal,-
-2272946625865320822,10.0.2.15,192.229.221.25,443,tcp,-,2132,60,1,128,2,188,3,normal,-
8169473797054987131,10.0.2.15,8.8.8.8,53,udp,dns,55,146,1,81,1,227,2,normal,-
-4941794450185347440,10.0.2.15,142.251.36.67,443,udp,-,265,77651,59,3203,19,80854,78,normal,-
-2079613929192127130,10.0.2.15,8.8.8.8,53,udp,dns,68,289,1,88,1,377,2,normal,-
4745300800871039069,10.0.2.15,8.8.8.8,53,udp,dns,48,307,1,101,1,408,2,normal,-
-1254714683813590776,10.0.2.15,8.8.8.8,53,udp,dns,58,234,1,84,1,318,2,normal,-
2978343881607868366,10.0.2.15,8.8.8.8,53,udp,dns,67,119,1,87,1,206,2,normal,-
-3235578241694545226,10.0.2.15,8.8.8.8,53,udp,dns,80,196,1,93,1,289,2,normal,-
-6236434510093087120,10.0.2.15,8.8.8.8,53,udp,dns,59,111,1,95,1,206,2,normal,-
9056533971044919200,10.0.2.15,8.8.8.8,53,udp,dns,46,197,1,86,1,283,2,normal,-
-3454445411563361147,10.0.2.15,8.8.8.8,53,udp,dns,68,131,1,86,1,217,2,normal,-
-3652166326889913775,10.0.2.15,8.8.8.8,53,udp,dns,311,158,1,87,1,245,2,normal,-
5160649534803742180,10.0.2.15,142.251.36.67,80,tcp,http,182920,10027,39,6914,40,16941,79,normal,-
7745682466965825680,10.0.2.15,8.8.8.8,53,udp,dns,44,138,1,90,1,228,2,normal,-
4250690359366756660,10.0.2.15,8.8.8.8,53,udp,dns,49,207,1,114,1,321,2,normal,-
-1482952356451641471,10.0.2.15,8.8.8.8,53,udp,dns,61,111,1,95,1,206,2,normal,-
-7191779667157734824,10.0.2.15,8.8.8.8,53,udp,dns,76,164,1,100,1,264,2,normal,-
8195751037622347620,10.0.2.15,8.8.8.8,53,udp,dns,47,170,1,89,1,259,2,normal,-
8570913965360327720,10.0.2.15,157.240.221.16,443,udp,-,175,5564,8,1911,6,7475,14,normal,-
5845822286370441485,10.0.2.15,142.251.36.99,443,udp,-,8692,3961,16,3272,9,7233,25,normal,-
1513944806195566473,10.0.2.15,8.8.8.8,53,udp,dns,37,116,1,84,1,200,2,normal,-
-106966923316999356,10.0.2.15,104.17.50.95,443,udp,-,2153,42119,58,43301,55,85420,113,normal,-
3290475924043149485,10.0.2.15,8.8.8.8,53,udp,dns,179,181,1,117,1,298,2,normal,-
-7835362003748733145,10.0.2.15,8.8.8.8,53,udp,dns,44,148,1,84,1,232,2,normal,-
-9182703906866813513,10.0.2.15,31.30.189.145,443,udp,-,154,5327,9,2291,9,7618,18,normal,-
5365951679021508545,10.0.2.15,8.8.8.8,53,udp,dns,56,111,1,83,1,194,2,normal,-
2235477695271907143,10.0.2.15,192.229.221.25,443,tcp,-,1220,60,1,128,2,188,3,normal,-
-4283108939378473845,10.0.2.15,8.8.8.8,53,udp,dns,48,161,1,103,1,264,2,normal,-
-5944064870695899003,10.0.2.15,8.8.8.8,53,udp,dns,79,186,1,99,1,285,2,normal,-
-3640791291364327937,10.0.2.15,8.8.8.8,53,udp,dns,60,119,1,91,1,210,2,normal,-
-6460626576551244500,10.0.2.15,8.8.8.8,53,udp,dns,51,190,1,105,1,295,2,normal,-
-2733779139315053091,10.0.2.15,65.9.9.138,80,tcp,http,26460,1362,7,885,8,2247,15,normal,-
-1069372002466636495,10.0.2.15,8.8.8.8,53,udp,dns,73,179,1,98,1,277,2,normal,-
2754913017861000796,10.0.2.15,8.8.8.8,53,udp,dns,90,137,1,81,1,218,2,normal,-
4155802916823757049,10.0.2.15,8.8.8.8,53,udp,dns,53,144,1,88,1,232,2,normal,-
-8998213882589216873,10.0.2.15,8.8.8.8,53,udp,dns,33,152,1,86,1,238,2,normal,-
-670929523957337682,10.0.2.15,142.251.37.110,443,udp,-,12705,10615,26,5473,17,16088,43,normal,-
-6729384686434656669,10.0.2.15,8.8.8.8,53,udp,dns,54,140,1,84,1,224,2,normal,-
4721063451820312955,10.0.2.15,8.8.8.8,53,udp,dns,52,208,1,85,1,293,2,normal,-
877206060144364769,10.0.2.15,8.8.8.8,53,udp,dns,53,207,1,114,1,321,2,normal,-
-5972908748472437447,10.0.2.15,8.8.8.8,53,udp,dns,55,145,1,96,1,241,2,normal,-
-6058631547924208226,10.0.2.15,142.251.36.78,443,udp,-,257,2435,6,2086,6,4521,12,normal,-
6064863968056352727,10.0.2.15,8.8.8.8,53,udp,dns,128,149,1,92,1,241,2,normal,-
2619811850619997928,10.0.2.15,8.8.8.8,53,udp,dns,87,209,1,84,1,293,2,normal,-
5916909886118694499,10.0.2.15,8.8.8.8,53,udp,dns,83,193,1,92,1,285,2,normal,-
-2021252550580231401,10.0.2.15,8.8.8.8,53,udp,dns,178,121,1,89,1,210,2,normal,-
-1082913127654716637,10.0.2.15,8.8.8.8,53,udp,dns,49,114,1,98,1,212,2,normal,-
-5749774978514430147,10.0.2.15,8.8.8.8,53,udp,dns,56,230,1,87,1,317,2,normal,-
-4797985269786411859,10.0.2.15,8.8.8.8,53,udp,dns,52,184,1,85,1,269,2,normal,-
4132283935636560064,10.0.2.15,8.8.8.8,53,udp,dns,92,156,1,101,1,257,2,normal,-
-8625648321133143222,10.0.2.15,8.8.8.8,53,udp,dns,48,131,1,85,1,216,2,normal,-
9171868934786668640,10.0.2.15,8.8.8.8,53,udp,dns,48,170,1,90,1,260,2,normal,-
3226588624170926792,10.0.2.15,90.182.114.17,443,udp,-,159,5260,8,1825,5,7085,13,normal,-
-6387690398359307977,10.0.2.15,8.8.8.8,53,udp,dns,50,174,1,92,1,266,2,normal,-
2063922819203286670,10.0.2.15,8.8.8.8,53,udp,dns,90,141,1,82,1,223,2,normal,-
-7138760909698246612,10.0.2.15,8.8.8.8,53,udp,dns,89,152,1,95,1,247,2,normal,-
-1324234857603239194,10.0.2.15,104.17.50.95,443,udp,-,26138,10583,22,5900,20,16483,42,normal,-
-5338660441488504889,10.0.2.15,157.240.30.35,443,udp,-,27743,9784,19,10512,17,20296,36,normal,-
4793042207573259503,10.0.2.15,8.8.8.8,53,udp,dns,520,163,1,99,1,262,2,normal,-
-7227142839880356911,10.0.2.15,8.8.8.8,53,udp,dns,1065,200,1,90,1,290,2,normal,-
-1019106679910899314,10.0.2.15,142.251.37.109,443,udp,-,335,10751,14,2648,10,13399,24,normal,-
-1545778432600581624,10.0.2.15,8.8.8.8,53,udp,dns,208,163,1,102,1,265,2,normal,-
1967143364230440188,10.0.2.15,8.8.8.8,53,udp,dns,50,117,1,85,1,202,2,normal,-
-5084791895725997974,10.0.2.15,8.8.8.8,53,udp,dns,90,103,1,87,1,190,2,normal,-
-8597594865732798632,10.0.2.15,8.8.8.8,53,udp,dns,63,129,1,101,1,230,2,normal,-
2235133823388134285,10.0.2.15,8.8.8.8,53,udp,dns,42,207,1,114,1,321,2,normal,-
6588687509298805316,10.0.2.15,8.8.8.8,53,udp,dns,130,164,1,98,1,262,2,normal,-
2017409910207784494,10.0.2.15,8.8.8.8,53,udp,dns,52,131,1,99,1,230,2,normal,-
1351863477250178501,10.0.2.15,8.8.8.8,53,udp,dns,61,180,1,95,1,275,2,normal,-
3107205383105092007,10.0.2.15,8.8.8.8,53,udp,dns,312,158,1,87,1,245,2,normal,-
7336004719758998545,10.0.2.15,8.8.8.8,53,udp,dns,102,120,1,88,1,208,2,normal,-
-4965499227159933122,10.0.2.15,8.8.8.8,53,udp,dns,52,114,1,98,1,212,2,normal,-
-1761730561102324236,10.0.2.15,8.8.8.8,53,udp,dns,53,152,1,96,1,248,2,normal,-
8574397818693980510,10.0.2.15,8.8.8.8,53,udp,dns,75,135,1,88,1,223,2,normal,-
5213366656391858985,10.0.2.15,95.100.146.66,80,tcp,http,105358,3727,18,2315,19,6042,37,normal,-
-3432232320986361431,10.0.2.15,8.8.8.8,53,udp,dns,127,158,1,82,1,240,2,normal,-
8804885049058463352,10.0.2.15,8.8.8.8,53,udp,dns,54,115,1,99,1,214,2,normal,-
7539355192748589941,10.0.2.15,8.8.8.8,53,udp,dns,180,207,1,114,1,321,2,normal,-
-4541489304608253134,10.0.2.15,34.107.204.85,443,udp,-,961,4197,3,3169,4,7366,7,normal,-
64826879934194668,10.0.2.15,8.8.8.8,53,udp,dns,101,203,1,125,1,328,2,normal,-
5872350290707867972,10.0.2.15,8.8.8.8,53,udp,dns,45,100,1,84,1,184,2,normal,-
6017202755284974697,10.0.2.15,8.8.8.8,53,udp,dns,44,162,1,82,1,244,2,normal,-
1923298257808680634,10.0.2.15,8.8.8.8,53,udp,dns,48,133,1,88,1,221,2,normal,-
2479076937922445141,10.0.2.15,8.8.8.8,53,udp,dns,90,99,1,83,1,182,2,normal,-
7461084532822423580,10.0.2.15,8.8.8.8,53,udp,dns,63,148,1,84,1,232,2,normal,-
1462169469978499184,10.0.2.15,8.8.8.8,53,udp,dns,62,186,1,87,1,273,2,normal,-
7676654943450086596,10.0.2.15,8.8.8.8,53,udp,dns,50,214,1,85,1,299,2,normal,-
-8112926265802512281,10.0.2.15,35.190.43.134,443,udp,-,8153,6574,15,3351,12,9925,27,normal,-
-7312457252051891781,10.0.2.15,8.8.8.8,53,udp,dns,48,162,1,82,1,244,2,normal,-
-1838497477876177338,10.0.2.15,8.8.8.8,53,udp,dns,81,164,1,100,1,264,2,normal,-
-8063364128658489403,10.0.2.15,8.8.8.8,53,udp,dns,48,233,1,101,1,334,2,normal,-
5399641046353226459,10.0.2.15,142.251.36.132,443,udp,-,243,3452,9,2583,10,6035,19,normal,-
8344057785171519094,10.0.2.15,8.8.8.8,53,udp,dns,61,102,1,86,1,188,2,normal,-
653337121066972795,10.0.2.15,8.8.8.8,53,udp,dns,57,134,1,81,1,215,2,normal,-
-4264615899977347233,10.0.2.15,8.8.8.8,53,udp,dns,54,113,1,81,1,194,2,normal,-
-6971601559591311910,10.0.2.15,8.8.8.8,53,udp,dns,38,98,1,82,1,180,2,normal,-
4763999309041657501,10.0.2.15,8.8.8.8,53,udp,dns,74,117,1,87,1,204,2,normal,-
1412742687828871267,10.0.2.15,8.8.8.8,53,udp,dns,48,138,1,93,1,231,2,normal,-
