Flow id,Src IP,Dst IP,Dst port,Protocol,Application protocol,Duration,Received bytes,Received packets,Transmitted bytes,Transmitted packets,Total bytes,Total packets,label,family
-6685044164893667881,10.127.0.64,109.206.243.140,80,tcp,http,152,338,4,659,6,997,10,malware,smokeloader
16528051644139599,10.127.0.64,109.206.243.140,80,tcp,http,155,378,5,697,6,1075,11,malware,smokeloader
8187242014958303257,10.127.0.64,109.206.243.140,80,tcp,http,155,338,4,811,6,1149,10,malware,smokeloader
87174395005899051,10.127.0.64,109.206.243.140,80,tcp,http,150,378,5,664,6,1042,11,malware,smokeloader
3389187320774712184,10.127.0.64,109.206.243.140,80,tcp,http,150,338,4,676,6,1014,10,malware,smokeloader
-5940906177628588826,10.127.0.64,8.8.8.8,53,udp,dns,23,159,1,73,1,232,2,normal,-
-2471878535980990315,10.127.0.64,52.152.110.14,443,tcp,-,15035,0,0,260,5,260,5,malware,smokeloader
1675613074328440927,10.127.0.64,8.8.8.8,53,udp,dns,25,144,1,70,1,214,2,normal,-
7939320378150906303,10.127.0.64,8.8.8.8,53,udp,dns,25,133,1,71,1,204,2,normal,-
-1139318013438666055,10.127.0.64,8.8.8.8,53,udp,dns,27,144,1,70,1,214,2,normal,-
5614623958787099473,10.127.0.64,8.8.8.8,53,udp,dns,50,147,1,73,1,220,2,normal,-
5086569590278311325,10.127.0.64,8.8.8.8,53,udp,dns,24,145,1,71,1,216,2,normal,-
-830668456404197737,10.127.0.64,8.8.8.8,53,udp,dns,24,143,1,72,1,215,2,normal,-
4310331283065921347,10.127.0.185,8.8.8.8,53,udp,dns,42,168,1,72,1,240,2,normal,-
3965024484386251751,10.127.0.185,8.8.8.8,53,udp,dns,40,158,1,72,1,230,2,normal,-
-5876451064786995968,10.127.0.185,8.8.8.8,53,udp,dns,116,81,1,65,1,146,2,normal,-
-1742026167672845339,10.127.0.185,185.246.221.154,80,tcp,http,19107,362,4,807,6,1169,10,malware,smokeloader
-6261467429647645459,10.127.0.185,8.8.8.8,53,udp,dns,86,149,1,74,1,223,2,normal,-
5736621591331698537,10.127.0.185,8.8.8.8,53,udp,dns,39,157,1,71,1,228,2,normal,-
2715445859269647938,10.127.0.185,8.8.8.8,53,udp,dns,39,147,1,73,1,220,2,normal,-
-5801730661839294379,10.127.0.185,52.152.110.14,443,tcp,-,15027,0,0,260,5,260,5,malware,smokeloader
-6910967859364923661,10.127.0.185,13.89.178.26,443,tcp,-,37906,0,0,644,14,644,14,malware,smokeloader
-8929197003617148958,10.127.0.185,8.8.8.8,53,udp,dns,8057,260,4,260,4,520,8,normal,-
6825399773973170974,10.127.0.185,8.8.8.8,53,udp,dns,39,157,1,71,1,228,2,normal,-
6294188557285898797,10.127.0.185,8.8.8.8,53,udp,dns,43,158,1,72,1,230,2,normal,-
-2114422462617786461,10.127.0.185,8.8.8.8,53,udp,dns,39,144,1,73,1,217,2,normal,-
1240318244454163294,10.127.0.185,8.8.8.8,53,udp,dns,71,316,2,144,2,460,4,normal,-
-7344712746502596737,10.127.0.185,52.152.110.14,443,tcp,-,14995,0,0,260,5,260,5,malware,smokeloader
-3205246751978736655,10.127.0.185,8.8.8.8,53,udp,dns,57,318,2,146,2,464,4,normal,-
2874723097696308171,10.127.0.185,8.8.8.8,53,udp,dns,73,274,2,144,2,418,4,normal,-
5178137384729819309,10.127.0.185,117.18.237.29,80,tcp,-,105499,0,0,644,14,644,14,malware,smokeloader
-1358808525767977939,10.127.0.185,209.197.3.8,80,tcp,-,37905,0,0,644,14,644,14,malware,smokeloader
6685298941739471601,10.127.0.185,209.197.3.8,80,tcp,-,37905,0,0,644,14,644,14,malware,smokeloader
-1361125942219125141,10.127.0.185,209.197.3.8,80,tcp,-,37896,0,0,644,14,644,14,malware,smokeloader
-1808913386397368409,10.127.0.185,173.223.113.164,443,tcp,-,37905,0,0,644,14,644,14,malware,smokeloader
-4206428951996305413,10.127.0.185,52.152.110.14,443,tcp,-,15007,0,0,260,5,260,5,malware,smokeloader
8688570042268965079,10.127.0.185,173.223.113.131,80,tcp,-,37905,0,0,644,14,644,14,malware,smokeloader
8653368593797887545,10.127.0.185,204.79.197.203,80,tcp,-,37905,0,0,644,14,644,14,malware,smokeloader
3742094292824505502,10.127.0.185,52.152.110.14,443,tcp,-,15011,0,0,260,5,260,5,malware,smokeloader
2121331415395266587,10.127.0.185,52.152.110.14,443,tcp,-,15054,0,0,260,5,260,5,malware,smokeloader
-2260489323294150510,10.127.0.185,52.152.110.14,443,tcp,-,15026,0,0,260,5,260,5,malware,smokeloader
-3065180320719719493,10.127.0.73,209.197.3.8,80,tcp,-,15035,0,0,260,5,260,5,malware,smokeloader
-4336471005917757679,10.127.0.73,209.197.3.8,80,tcp,-,132802,0,0,2254,49,2254,49,malware,smokeloader
3000136973165472518,10.127.0.73,8.8.8.8,53,udp,dns,30,143,1,72,1,215,2,normal,-
347147584347132597,10.127.0.73,8.8.8.8,53,udp,dns,25,146,1,72,1,218,2,normal,-
5126380619345219658,10.127.0.73,20.189.173.3,443,tcp,-,56889,0,0,966,21,966,21,malware,smokeloader
3805832299419832021,10.127.0.73,8.8.8.8,53,udp,dns,23,146,1,72,1,218,2,normal,-
1961614229277277941,10.127.0.73,173.223.113.164,443,tcp,-,56859,0,0,966,21,966,21,malware,smokeloader
-6061540031677781129,10.127.0.73,173.223.113.131,80,tcp,-,56843,0,0,966,21,966,21,malware,smokeloader
-8935688030326031448,10.127.0.73,204.79.197.203,80,tcp,-,56842,0,0,966,21,966,21,malware,smokeloader
-1983097545151788766,10.127.0.73,8.8.8.8,53,udp,dns,49,168,1,72,1,240,2,normal,-
-7461659256744362432,10.127.0.73,8.8.8.8,53,udp,dns,24,159,1,73,1,232,2,normal,-
8437188224415291844,10.127.0.73,8.8.8.8,53,udp,dns,26,147,1,73,1,220,2,normal,-
2697105150992794033,10.127.0.73,8.8.8.8,53,udp,dns,43,147,1,73,1,220,2,normal,-
3706838905066550780,10.127.0.73,8.8.8.8,53,udp,dns,25,82,1,66,1,148,2,normal,-
-1377852700088102181,10.127.0.73,109.206.243.140,80,tcp,http,50632,12316,18,1329,18,13645,36,malware,smokeloader
7760429053012691936,10.127.0.73,8.8.8.8,53,udp,dns,26,149,1,74,1,223,2,normal,-
6611906499949493995,10.127.0.73,8.8.8.8,53,udp,dns,25,137,1,72,1,209,2,normal,-
4962563513533839006,10.127.0.73,209.197.3.8,80,tcp,-,56844,0,0,966,21,966,21,malware,smokeloader
-9114410913730333302,10.127.0.73,8.8.8.8,53,udp,dns,26,116,1,71,1,187,2,normal,-
-3907473282607988502,10.127.0.167,8.8.8.8,53,udp,dns,38,116,1,71,1,187,2,normal,-
-7874490194198368757,10.127.0.167,8.8.8.8,53,udp,dns,38,144,1,73,1,217,2,normal,-
-9111378019498254565,10.127.0.167,8.8.8.8,53,udp,dns,37,147,1,73,1,220,2,normal,-
7795752154650102754,10.127.0.167,8.8.8.8,53,udp,dns,58,157,1,71,1,228,2,normal,-
-6652959673818781621,10.127.0.167,8.8.8.8,53,udp,dns,37,158,1,72,1,230,2,normal,-
1706027246751790318,10.127.0.167,8.8.8.8,53,udp,dns,10125,365,2,148,2,513,4,normal,-
3619534120212550912,10.127.0.167,8.8.8.8,53,udp,dns,38,159,1,73,1,232,2,normal,-
8733077064699183438,10.127.0.167,8.8.8.8,53,udp,dns,8030,0,0,355,5,355,5,normal,-
-7054342856139221345,10.127.0.167,8.8.8.8,53,udp,dns,39,158,1,72,1,230,2,normal,-
-1452404670882025612,10.127.0.167,8.8.8.8,53,udp,dns,38,81,1,65,1,146,2,normal,-
1100801784321019732,10.127.0.167,185.246.221.154,80,tcp,http,8229,362,4,863,6,1225,10,malware,smokeloader
3671071682793290524,10.127.0.167,8.8.8.8,53,udp,dns,80,149,1,74,1,223,2,normal,-
-8607811282378594809,10.127.0.167,8.8.8.8,53,udp,dns,38,143,1,72,1,215,2,normal,-
-516644601610165413,10.127.0.167,8.8.8.8,53,udp,dns,37,144,1,70,1,214,2,normal,-
743541336906482704,10.127.0.167,8.8.8.8,53,udp,dns,8083,260,4,260,4,520,8,normal,-
1375025707056270732,10.127.0.167,8.8.8.8,53,udp,dns,45,145,1,71,1,216,2,normal,-
-726772456642420292,10.127.0.167,8.8.8.8,53,udp,dns,39,137,1,72,1,209,2,normal,-
6766751365242688444,10.127.0.167,20.189.173.9,443,tcp,-,85435,0,0,1288,28,1288,28,malware,smokeloader
8784042212497422182,10.127.0.167,8.8.8.8,53,udp,dns,42,168,1,72,1,240,2,normal,-
-3852730052449604323,10.127.0.167,8.8.8.8,53,udp,dns,38,116,1,71,1,187,2,normal,-
717139206464122794,10.127.0.167,8.8.8.8,53,udp,dns,65,168,1,72,1,240,2,normal,-
6427113874122149641,10.127.0.167,8.8.8.8,53,udp,dns,49,139,1,73,1,212,2,normal,-
4142069611612251951,10.127.0.167,8.8.8.8,53,udp,dns,69,314,2,142,2,456,4,normal,-
3908892842112054230,10.127.0.167,8.8.8.8,53,udp,dns,66,262,2,148,2,410,4,normal,-
-5853448028984988840,10.127.0.191,8.8.8.8,53,udp,dns,42,145,1,71,1,216,2,normal,-
3224935968716564761,10.127.0.191,8.8.8.8,53,udp,dns,42,144,1,73,1,217,2,normal,-
6590982482593154619,10.127.0.191,8.8.8.8,53,udp,dns,40,157,1,71,1,228,2,normal,-
2079003991180115265,10.127.0.191,8.8.8.8,53,udp,dns,38,159,1,73,1,232,2,normal,-
-7939002184391935021,10.127.0.191,8.8.8.8,53,udp,dns,39,158,1,72,1,230,2,normal,-
4214569759282880330,10.127.0.191,8.8.8.8,53,udp,dns,42,143,1,72,1,215,2,normal,-
6416401272579564686,10.127.0.191,8.8.8.8,53,udp,dns,39,137,1,72,1,209,2,normal,-
712009411822497727,10.127.0.191,8.8.8.8,53,udp,dns,39,82,1,66,1,148,2,normal,-
8975670176392390245,10.127.0.191,109.206.243.140,80,tcp,http,603,166190,124,3474,66,169664,190,malware,smokeloader
6167449601245504462,10.127.0.191,8.8.8.8,53,udp,dns,38,149,1,74,1,223,2,normal,-
-3764652658392078019,10.127.0.191,109.206.243.140,80,tcp,http,193,755,4,708,6,1463,10,malware,smokeloader
-3199133826357409673,10.127.0.191,109.206.243.140,80,tcp,-,14987,0,0,260,5,260,5,malware,smokeloader
3154492662882098176,10.127.0.191,8.8.8.8,53,udp,dns,38,137,1,72,1,209,2,normal,-
7208240438805878769,10.127.0.191,8.8.8.8,53,udp,dns,71,290,2,142,2,432,4,normal,-
6111787406815469774,10.127.0.191,20.42.73.26,443,tcp,-,37905,0,0,644,14,644,14,malware,smokeloader
-3338180540016338923,10.127.0.191,109.206.243.140,80,tcp,-,15036,0,0,260,5,260,5,malware,smokeloader
-5407239787339565426,10.127.0.191,8.8.8.8,53,udp,dns,69,294,2,146,2,440,4,normal,-
-8957868958804589493,10.127.0.191,8.8.8.8,53,udp,dns,68,318,2,146,2,464,4,normal,-
5554249171377315784,10.127.0.191,8.8.8.8,53,udp,dns,71,316,2,144,2,460,4,normal,-
-6088135325833251796,10.127.0.191,209.197.3.8,80,tcp,-,37905,0,0,644,14,644,14,malware,smokeloader
830475807703485268,10.127.0.191,209.197.3.8,80,tcp,-,37905,0,0,644,14,644,14,malware,smokeloader
-8404357976623997298,10.127.0.191,209.197.3.8,80,tcp,-,37905,0,0,644,14,644,14,malware,smokeloader
-5079543683320069144,10.127.0.191,173.223.113.164,443,tcp,-,37905,0,0,644,14,644,14,malware,smokeloader
8898367690089619954,10.127.0.191,204.79.197.203,80,tcp,-,37905,0,0,644,14,644,14,malware,smokeloader
3637042403335343519,10.127.0.191,109.206.243.140,80,tcp,http,195,755,4,745,6,1500,10,malware,smokeloader
4127113529586355616,10.127.0.191,109.206.243.140,80,tcp,http,202,338,4,835,6,1173,10,malware,smokeloader
-1907718948032091237,10.127.0.191,109.206.243.140,80,tcp,http,191,755,4,797,6,1552,10,malware,smokeloader
8422198803241025538,10.127.0.191,109.206.243.140,80,tcp,-,15000,0,0,260,5,260,5,malware,smokeloader
-7382936301591376667,10.127.0.191,109.206.243.140,80,tcp,http,192,338,4,675,6,1013,10,malware,smokeloader
1333834308879119358,10.127.0.191,109.206.243.140,80,tcp,http,200,338,4,722,6,1060,10,malware,smokeloader
-6238427461140087726,10.127.0.191,109.206.243.140,80,tcp,-,15022,0,0,260,5,260,5,malware,smokeloader
-6361256846871762277,10.127.0.191,109.206.243.140,80,tcp,-,15005,0,0,260,5,260,5,malware,smokeloader
570508227081710223,10.127.0.191,109.206.243.140,80,tcp,http,194,755,4,909,6,1664,10,malware,smokeloader
5442243130473376995,10.127.0.191,109.206.243.140,80,tcp,-,15037,0,0,260,5,260,5,malware,smokeloader
4334494505241286542,10.127.0.58,8.8.8.8,53,udp,dns,10,147,1,73,1,220,2,normal,-
-5781178504886340132,10.127.0.58,8.8.8.8,53,udp,dns,9,137,1,72,1,209,2,normal,-
6540336771428013311,10.127.0.58,8.8.8.8,53,udp,dns,10,168,1,72,1,240,2,normal,-
-3547330101909250588,10.127.0.58,8.8.8.8,53,udp,dns,9,143,1,72,1,215,2,normal,-
4155273870364443546,10.127.0.58,8.8.8.8,53,udp,dns,9,146,1,72,1,218,2,normal,-
1282257057605145071,10.127.0.58,8.8.8.8,53,udp,dns,10,81,1,65,1,146,2,normal,-
-2729893829361129267,10.127.0.58,185.246.221.154,80,tcp,http,144,362,4,670,6,1032,10,malware,smokeloader
-6033646982036127387,10.127.0.58,8.8.8.8,53,udp,dns,8040,260,4,260,4,520,8,normal,-
3029658904497044118,10.127.0.58,8.8.8.8,53,udp,dns,23,149,1,74,1,223,2,normal,-
3824320597723240156,10.127.0.58,8.8.8.8,53,udp,dns,16,168,1,72,1,240,2,normal,-
7527996329533838506,10.127.0.58,8.8.8.8,53,udp,dns,7,158,1,72,1,230,2,normal,-
-7531216113633821180,10.127.0.58,8.8.8.8,53,udp,dns,8,159,1,73,1,232,2,normal,-
5258004285959480028,10.127.0.58,20.189.173.13,443,tcp,-,18951,0,0,322,7,322,7,malware,smokeloader
-5261722839980292150,10.127.0.58,8.8.8.8,53,udp,dns,10,135,1,71,1,206,2,normal,-
5698213189876609338,10.127.0.58,8.8.8.8,53,udp,dns,9,145,1,71,1,216,2,normal,-
633755250409948095,10.127.0.58,8.8.8.8,53,udp,dns,8,135,1,71,1,206,2,normal,-
8303735582504502673,10.127.0.165,8.8.8.8,53,udp,dns,40,147,1,73,1,220,2,normal,-
-4754704635666641879,10.127.0.165,8.8.8.8,53,udp,dns,37,158,1,72,1,230,2,normal,-
4238031148524853848,10.127.0.165,8.8.8.8,53,udp,dns,38,144,1,70,1,214,2,normal,-
-4375675932664427569,10.127.0.165,8.8.8.8,53,udp,dns,40,143,1,72,1,215,2,normal,-
6981975573565383137,10.127.0.165,8.8.8.8,53,udp,dns,36,111,1,70,1,181,2,normal,-
1044611020058161610,10.127.0.165,8.8.8.8,53,udp,dns,43,157,1,71,1,228,2,normal,-
-3552208564944026664,10.127.0.165,8.8.8.8,53,udp,dns,68,146,1,72,1,218,2,normal,-
-4485130655533271059,10.127.0.165,8.8.8.8,53,udp,dns,37,144,1,73,1,217,2,normal,-
5754089355947422697,10.127.0.165,8.8.8.8,53,udp,dns,316,81,1,65,1,146,2,normal,-
-9088680954687844042,10.127.0.165,185.246.221.154,80,tcp,http,2095,362,4,858,6,1220,10,malware,smokeloader
6161575915675120932,10.127.0.165,8.8.8.8,53,udp,dns,37,149,1,74,1,223,2,normal,-
6873341814725663451,10.127.0.165,8.8.8.8,53,udp,dns,8083,260,4,260,4,520,8,normal,-
-7504548773122841478,10.127.0.165,8.8.8.8,53,udp,dns,36,158,1,72,1,230,2,normal,-
-7550161610440068620,10.127.0.165,8.8.8.8,53,udp,dns,38,159,1,73,1,232,2,normal,-
5645386026881257888,10.127.0.165,8.8.8.8,53,udp,dns,38,135,1,71,1,206,2,normal,-
1125828984587717569,10.127.0.165,8.8.8.8,53,udp,dns,42,158,1,72,1,230,2,normal,-
7888268715406602676,10.127.0.165,8.8.8.8,53,udp,dns,53,157,1,71,1,228,2,normal,-
-1251756472632043537,10.127.0.165,8.8.8.8,53,udp,dns,39,139,1,73,1,212,2,normal,-
-6367778433608032549,10.127.0.165,8.8.8.8,53,udp,dns,86,314,2,142,2,456,4,normal,-
-8705117430430496608,10.127.0.165,8.8.8.8,53,udp,dns,64,288,2,140,2,428,4,normal,-
-3338241718089994080,10.127.0.165,8.8.8.8,53,udp,dns,66,262,2,148,2,410,4,normal,-
3078927336593758485,10.127.0.165,8.8.8.8,53,udp,dns,63,318,2,146,2,464,4,normal,-
3599685379926606283,10.127.0.165,8.8.8.8,53,udp,dns,66,266,2,142,2,408,4,normal,-
2775475277629713096,10.127.0.165,8.8.8.8,53,udp,dns,39,159,1,73,1,232,2,normal,-
4944656997092632973,10.127.0.165,8.8.8.8,53,udp,dns,40,145,1,74,1,219,2,normal,-
8827811872108114585,10.127.0.165,8.8.8.8,53,udp,dns,62,133,1,70,1,203,2,normal,-
7430449185579382187,10.127.0.165,8.8.8.8,53,udp,dns,37,116,1,71,1,187,2,normal,-
152470830162275355,10.127.0.165,8.8.8.8,53,udp,dns,37,144,1,73,1,217,2,normal,-
8450172348876115306,10.127.0.165,8.8.8.8,53,udp,dns,39,125,1,71,1,196,2,normal,-
1919030978888899149,10.127.0.165,8.8.8.8,53,udp,dns,38,137,1,72,1,209,2,normal,-
-1317726053506705130,10.127.0.165,8.8.8.8,53,udp,dns,38,145,1,71,1,216,2,normal,-
665844180602904259,10.127.0.165,8.8.8.8,53,udp,dns,37,126,1,72,1,198,2,normal,-
-7722275733230372761,10.127.0.165,8.8.8.8,53,udp,dns,41,137,1,72,1,209,2,normal,-
1069902927178213645,10.127.0.165,8.8.8.8,53,udp,dns,37,137,1,72,1,209,2,normal,-
-485185626665632823,10.127.0.165,8.8.8.8,53,udp,dns,37,137,1,72,1,209,2,normal,-
-5770573809606004413,10.127.0.51,8.8.8.8,53,udp,dns,10,158,1,72,1,230,2,normal,-
839956302127244548,10.127.0.51,8.8.8.8,53,udp,dns,9,144,1,73,1,217,2,normal,-
5089846609141732796,10.127.0.51,8.8.8.8,53,udp,dns,8,146,1,72,1,218,2,normal,-
-8834596729355302511,10.127.0.51,8.8.8.8,53,udp,dns,39,158,1,72,1,230,2,normal,-
3136457954901077500,10.127.0.51,8.8.8.8,53,udp,dns,9,145,1,71,1,216,2,normal,-
-7609923327180004212,10.127.0.51,8.8.8.8,53,udp,dns,9,82,1,66,1,148,2,normal,-
7049122883447271134,10.127.0.51,109.206.243.140,80,tcp,http,539,166230,125,3471,66,169701,191,malware,smokeloader
-6312113907561388163,10.127.0.51,109.206.243.140,80,tcp,http,102,755,4,826,6,1581,10,malware,smokeloader
1512262392484108862,10.127.0.51,109.206.243.140,80,tcp,http,101,755,4,729,6,1484,10,malware,smokeloader
-4973963468550954600,10.127.0.51,109.206.243.140,80,tcp,http,101,338,4,867,6,1205,10,malware,smokeloader
7409666363959171173,10.127.0.51,8.8.8.8,53,udp,dns,22,149,1,74,1,223,2,normal,-
8696595213218821337,10.127.0.51,109.206.243.140,80,tcp,http,101,755,4,775,6,1530,10,malware,smokeloader
8419294218168080891,10.127.0.51,109.206.243.140,80,tcp,http,100,338,4,656,6,994,10,malware,smokeloader
7343876631418013483,10.127.0.51,109.206.243.140,80,tcp,http,108,338,4,716,6,1054,10,malware,smokeloader
4920256587524084903,10.127.0.51,109.206.243.140,80,tcp,http,104,795,5,881,6,1676,11,malware,smokeloader
-7639229056408116626,10.127.0.51,109.206.243.140,80,tcp,http,108,338,4,848,6,1186,10,malware,smokeloader
138231027908006866,10.127.0.51,109.206.243.140,80,tcp,http,107,338,4,858,6,1196,10,malware,smokeloader
739823172843173133,10.127.0.51,109.206.243.140,80,tcp,http,101,795,5,668,6,1463,11,malware,smokeloader
-8798550266016421115,10.127.0.51,109.206.243.140,80,tcp,http,101,338,4,774,6,1112,10,malware,smokeloader
1377780592178195294,10.127.0.51,109.206.243.140,80,tcp,http,107,338,4,746,6,1084,10,malware,smokeloader
-397115813983660972,10.127.0.51,109.206.243.140,80,tcp,http,101,338,4,835,6,1173,10,malware,smokeloader
6766562943512425242,10.127.0.51,109.206.243.140,80,tcp,http,105,795,5,847,6,1642,11,malware,smokeloader
8149991232496610045,10.127.0.51,109.206.243.140,80,tcp,http,106,338,4,713,6,1051,10,malware,smokeloader
6304539646281326761,10.127.0.51,109.206.243.140,80,tcp,http,106,338,4,734,6,1072,10,malware,smokeloader
5394661323269147486,10.127.0.51,109.206.243.140,80,tcp,http,104,378,5,761,6,1139,11,malware,smokeloader
-4310915395860936867,10.127.0.51,109.206.243.140,80,tcp,http,105,338,4,893,6,1231,10,malware,smokeloader
-677562865137272363,10.127.0.51,109.206.243.140,80,tcp,http,126,378,5,872,6,1250,11,malware,smokeloader
5251558268085533900,10.127.0.51,109.206.243.140,80,tcp,http,104,338,4,820,6,1158,10,malware,smokeloader
-7717511994056980699,10.127.0.51,109.206.243.140,80,tcp,http,106,755,4,774,6,1529,10,malware,smokeloader
5375374532422731636,10.127.0.51,109.206.243.140,80,tcp,http,110,755,4,864,6,1619,10,malware,smokeloader
1577211423448320713,10.127.0.51,109.206.243.140,80,tcp,http,107,338,4,873,6,1211,10,malware,smokeloader
-4463158502882073454,10.127.0.51,109.206.243.140,80,tcp,http,109,338,4,679,6,1017,10,malware,smokeloader
-8284426841527777714,10.127.0.51,109.206.243.140,80,tcp,http,111,338,4,701,6,1039,10,malware,smokeloader
4536640989069807205,10.127.0.51,109.206.243.140,80,tcp,http,108,795,5,748,6,1543,11,malware,smokeloader
8971419799020938352,10.127.0.51,109.206.243.140,80,tcp,http,102,755,4,894,6,1649,10,malware,smokeloader
-5116840577465999822,10.127.0.51,109.206.243.140,80,tcp,http,103,418,6,690,6,1108,12,malware,smokeloader
5280760460338782314,10.127.0.51,109.206.243.140,80,tcp,http,102,338,4,739,6,1077,10,malware,smokeloader
-7855095992224690521,10.127.0.51,109.206.243.140,80,tcp,http,126,338,4,849,6,1187,10,malware,smokeloader
-6970452044844033338,10.127.0.51,109.206.243.140,80,tcp,http,108,378,5,836,6,1214,11,malware,smokeloader
-5859675366987041258,10.127.0.51,109.206.243.140,80,tcp,http,105,338,4,771,6,1109,10,malware,smokeloader
-3593101544307168481,10.127.0.51,109.206.243.140,80,tcp,http,105,755,4,877,6,1632,10,malware,smokeloader
-4322892760001124934,10.127.0.51,109.206.243.140,80,tcp,http,105,338,4,739,6,1077,10,malware,smokeloader
5055956018620834879,10.127.0.51,109.206.243.140,80,tcp,http,102,338,4,727,6,1065,10,malware,smokeloader
8990159383131966669,10.127.0.51,109.206.243.140,80,tcp,http,109,755,4,893,6,1648,10,malware,smokeloader
2676532643335280045,10.127.0.51,109.206.243.140,80,tcp,http,103,755,4,870,6,1625,10,malware,smokeloader
-6861709548482313496,10.127.0.51,109.206.243.140,80,tcp,http,101,378,5,710,6,1088,11,malware,smokeloader
6327990906408274339,10.127.0.51,109.206.243.140,80,tcp,http,103,835,6,691,6,1526,12,malware,smokeloader
-6905135727680941569,10.127.0.51,109.206.243.140,80,tcp,http,110,755,4,700,6,1455,10,malware,smokeloader
-2348453798763308741,10.127.0.51,109.206.243.140,80,tcp,http,100,755,4,897,6,1652,10,malware,smokeloader
-5718848707386900401,10.127.0.51,109.206.243.140,80,tcp,http,103,795,5,825,6,1620,11,malware,smokeloader
6693062888704204362,10.127.0.51,109.206.243.140,80,tcp,http,100,795,5,661,6,1456,11,malware,smokeloader
-7631794369108866939,10.127.0.51,109.206.243.140,80,tcp,http,109,755,4,886,6,1641,10,malware,smokeloader
7725983475670011386,10.127.0.51,109.206.243.140,80,tcp,http,105,430,5,763,6,1193,11,malware,smokeloader
-8114466662559924323,10.127.0.51,8.8.8.8,53,udp,dns,13,69,1,53,1,122,2,normal,-
-3583814090043568378,10.127.0.51,51.91.79.17,443,tcp,http,75145,7429,13,1022,12,8451,25,malware,smokeloader
-7336168292516326076,10.127.0.51,109.206.243.140,80,tcp,http,102,795,5,815,6,1610,11,malware,smokeloader
-5067830212898786791,10.127.0.51,109.206.243.140,80,tcp,http,108,755,4,764,6,1519,10,malware,smokeloader
-1853566086557237879,10.127.0.51,109.206.243.140,80,tcp,http,101,378,5,726,6,1104,11,malware,smokeloader
8836979915005466586,10.127.0.51,109.206.243.140,80,tcp,http,101,795,5,847,6,1642,11,malware,smokeloader
5587880047003065387,10.127.0.51,109.206.243.140,80,tcp,http,101,755,4,740,6,1495,10,malware,smokeloader
-5000065167174671907,10.127.0.51,109.206.243.140,80,tcp,http,104,338,4,909,6,1247,10,malware,smokeloader
2971057997973274863,10.127.0.51,109.206.243.140,80,tcp,http,107,755,4,671,6,1426,10,malware,smokeloader
-825701038795294930,10.127.0.51,109.206.243.140,80,tcp,http,103,378,5,855,6,1233,11,malware,smokeloader
2505117083965802713,10.127.0.51,109.206.243.140,80,tcp,http,111,755,4,858,6,1613,10,malware,smokeloader
5339829702003285365,10.127.0.51,109.206.243.140,80,tcp,http,105,795,5,904,6,1699,11,malware,smokeloader
-5286601315337977698,10.127.0.51,8.8.8.8,53,udp,dns,18,108,1,70,1,178,2,normal,-
4306354348921586705,10.127.0.51,109.206.243.140,80,tcp,http,108,755,4,722,6,1477,10,malware,smokeloader
1610948169673172803,10.127.0.51,109.206.243.140,80,tcp,http,106,755,4,673,6,1428,10,malware,smokeloader
-2770872569016244294,10.127.0.51,109.206.243.140,80,tcp,http,102,755,4,862,6,1617,10,malware,smokeloader
-4086076753386588893,10.127.0.51,109.206.243.140,80,tcp,http,106,755,4,849,6,1604,10,malware,smokeloader
8570706536780062663,10.127.0.51,109.206.243.140,80,tcp,http,113,338,4,778,6,1116,10,malware,smokeloader
8701439651773804434,10.127.0.51,109.206.243.140,80,tcp,http,107,795,5,862,6,1657,11,malware,smokeloader
6784926830373916787,10.127.0.51,109.206.243.140,80,tcp,http,102,755,4,796,6,1551,10,malware,smokeloader
-2133294647900663119,10.127.0.51,109.206.243.140,80,tcp,http,105,755,4,822,6,1577,10,malware,smokeloader
858813814669360159,10.127.0.51,109.206.243.140,80,tcp,http,107,755,4,773,6,1528,10,malware,smokeloader
744549599987975834,10.127.0.51,109.206.243.140,80,tcp,http,104,755,4,686,6,1441,10,malware,smokeloader
3533916404747408788,10.127.0.51,8.8.8.8,53,udp,dns,267,82,1,66,1,148,2,normal,-
-4420250333156549751,10.127.0.51,109.206.243.140,80,tcp,http,104,755,4,675,6,1430,10,malware,smokeloader
3305905329808518953,10.127.0.51,109.206.243.140,80,tcp,http,101,755,4,675,6,1430,10,malware,smokeloader
-7908607187317106772,10.127.0.51,109.206.243.140,80,tcp,http,108,795,5,834,6,1629,11,malware,smokeloader
4811674008473758262,10.127.0.51,109.206.243.140,80,tcp,http,107,795,5,740,6,1535,11,malware,smokeloader
7891361723902479290,10.127.0.51,109.206.243.140,80,tcp,http,103,755,4,769,6,1524,10,malware,smokeloader
5381423917753309475,10.127.0.51,109.206.243.140,80,tcp,http,103,755,4,700,6,1455,10,malware,smokeloader
1363256598917349297,10.127.0.51,8.8.8.8,53,udp,dns,9,159,1,73,1,232,2,normal,-
-3927394426377510156,10.127.0.51,109.206.243.140,80,tcp,http,104,338,4,849,6,1187,10,malware,smokeloader
5368133469574428608,10.127.0.51,109.206.243.140,80,tcp,http,102,795,5,714,6,1509,11,malware,smokeloader
-8231875356495223113,10.127.0.51,109.206.243.140,80,tcp,http,111,795,5,823,6,1618,11,malware,smokeloader
72696077962560287,10.127.0.51,109.206.243.140,80,tcp,http,100,755,4,737,6,1492,10,malware,smokeloader
